Weight,Length1,Length2,Length3,Height,Width,Species_ID,Species
625,36.3,35.6,33.2,12.0045,7.1703,3,Whitefish
643,30.8,38.4,35.3,11.6247,7.3469,3,Whitefish
340,31.5,37,41.9,9.3643,7.7965,3,Whitefish
330,33.7,33.1,38.5,10.2187,7.3887,3,Whitefish
560,34.2,26.1,42.6,10.639,7.2067,3,Whitefish
839,35.1,32,36.9,8.4408,7.8994,3,Whitefish
938,34.7,35,43.5,12.4827,7.0904,3,Whitefish
300,25.9,33.7,39.1,9.7528,7.8904,3,Whitefish
892,30.7,35,41.1,12.1961,7.509,3,Whitefish
878,24.8,27.5,37.4,9.9047,7.8419,3,Whitefish
993,37.1,29.2,35.1,10.7321,7.902,3,Whitefish
662,37.2,31.9,42.8,12.2879,7.9598,3,Whitefish
688,30.7,31.9,29.5,10.2342,7.4934,3,Whitefish
791,33.6,31.6,41.3,10.1744,7.2798,3,Whitefish
278,30.2,35.3,32.6,9.8492,7.3187,3,Whitefish
429,36.2,30.3,33.4,10.2211,7.8619,3,Whitefish
451,30.9,28.8,33.8,11.9715,7.1315,3,Whitefish
317,34.3,34.5,43.7,9.453,7.8509,3,Whitefish
942,29.9,26.8,40.9,11.9212,7.9429,3,Whitefish
883,26,36.3,38,10.7497,7.5549,3,Whitefish
533,28.2,29.2,34,8.34,7.716,3,Whitefish
656,30.9,38.6,32.3,12.1937,7.6238,3,Whitefish
636,32.5,36.6,43.2,11.906,7.9319,3,Whitefish
664,28.3,27.6,41.1,12.9144,7.9392,3,Whitefish
723,30.5,37.8,38.3,12.6799,7.1146,3,Whitefish
925,29.9,33,38.1,9.933,7.8202,3,Whitefish
775,36.3,29.3,28.9,12.7598,7.199,3,Whitefish
638,34.5,37.3,33.8,12.6701,7.1145,3,Whitefish
638,27.2,30.6,42.9,12.1529,7.3728,3,Whitefish
945,30.3,28,29.3,9.3128,7.9764,3,Whitefish
334,31.8,29.3,43.2,9.2174,7.3705,3,Whitefish
442,25.9,30.7,30.2,8.6633,7.2247,3,Whitefish
307,28,39,40.7,9.3822,7.8413,3,Whitefish
756,27.5,29.8,30.6,9.8076,7.8669,3,Whitefish
606,25.9,38.9,42.6,12.8019,7.0053,3,Whitefish
683,33.4,36,38.4,10.8994,7.7274,3,Whitefish
574,37.2,37.7,38.9,10.3527,7.0543,3,Whitefish
738,31,38.7,36.1,10.1448,7.6408,3,Whitefish
646,28.4,27.5,34,9.379,7.1099,3,Whitefish
270,26.5,39.8,36.3,11.7864,7.9333,3,Whitefish
449,35.6,37.4,41.5,10.7857,7.5132,3,Whitefish
462,31.7,37.7,42.5,9.2474,7.4703,3,Whitefish
746,28.2,37.6,29.5,9.127,7.9373,3,Whitefish
966,31.4,33.5,30.9,11.5851,7.8823,3,Whitefish
514,25.9,32,37,12.5888,7.2628,3,Whitefish
574,36.9,28.1,32.9,12.9175,7.4905,3,Whitefish
433,35,32.8,30,9.9492,7.1154,3,Whitefish
964,36.6,35,35.4,11.7698,7.0029,3,Whitefish
820,34.7,34.9,44,9.5958,7.7173,3,Whitefish
582,34.8,26.7,29.2,9.847,7.5055,3,Whitefish
626,33.7,32.9,40.3,12.851,7.854,3,Whitefish
358,31.7,33,37.9,10.1404,7.1167,3,Whitefish
725,34.4,36.9,34.9,9.6215,7.2101,3,Whitefish
507,33,34.7,34.8,12.185,7.9267,3,Whitefish
361,23.2,35.5,43.4,9.0641,7.7647,3,Whitefish
445,37.7,29.9,31.9,8.5864,7.9898,3,Whitefish
317,27.8,32.9,41.2,8.9423,7.9313,3,Whitefish
412,36.4,38.7,39.7,9.7335,7.95,3,Whitefish
283,23.5,29.3,38.7,11.0493,7.5377,3,Whitefish
956,37.9,28.7,42,8.9524,7.2495,3,Whitefish
553,28.3,32,33.6,10.9567,7.3024,3,Whitefish
331,31.7,29.1,31,10.9974,7.2453,3,Whitefish
897,33.1,27.2,32.7,9.5086,7.1991,3,Whitefish
838,33.8,28.9,39.4,12.7742,7.6695,3,Whitefish
635,35.7,37.4,31.5,12.9979,7.211,3,Whitefish
395,26.7,27.5,28.2,12.8468,7.4954,3,Whitefish
683,32.3,28.1,41,11.2691,7.3361,3,Whitefish
383,28.9,36.6,35.5,10.705,7.9533,3,Whitefish
768,37.7,34.7,29.8,11.2737,7.8424,3,Whitefish
975,35.5,28,34.4,11.282,7.2731,3,Whitefish
437,25,39.5,39.2,12.0048,7.8127,3,Whitefish
326,32.2,37.4,29.3,10.3563,7.9372,3,Whitefish
864,26.2,33.2,30.8,11.8116,7.6121,3,Whitefish
471,31.1,28.2,30.2,11.8955,7.0228,3,Whitefish
381,25.4,36.4,30,8.7138,7.0605,3,Whitefish
285,28.8,33.9,39.9,12.1366,7.5222,3,Whitefish
498,28.4,28.3,38.7,12.9932,7.6295,3,Whitefish
989,37.5,38,39.3,12.2027,7.7705,3,Whitefish
979,24.8,39.4,38,9.6528,7.2311,3,Whitefish
621,28.1,30.1,32,10.7353,7.3248,3,Whitefish
544,34.9,36.5,32.4,10.1728,7.5914,3,Whitefish
285,25,32.5,32.5,12.9951,7.9192,3,Whitefish
335,31.1,38.1,38.5,11.3252,7.8416,3,Whitefish
354,31.9,35,32.2,10.5602,7.7365,3,Whitefish
586,24.1,26.5,32.9,9.3324,7.8137,3,Whitefish
416,26.1,33.6,36.7,10.6938,7.0789,3,Whitefish
381,36.6,28.2,41.8,12.168,7.8188,3,Whitefish
330,26.2,33.4,43.8,8.2817,7.06,3,Whitefish
582,33.5,29,29.2,12.8218,7.7888,3,Whitefish
559,29.9,34.2,35.5,9.5624,7.8069,3,Whitefish
852,37.3,39.8,32.2,12.5698,7.0269,3,Whitefish
689,36.2,28.1,40.3,8.4762,7.5121,3,Whitefish
370,26.6,27.4,33.4,11.2626,7.7152,3,Whitefish
447,27.6,28.4,34.8,10.5962,7.0273,3,Whitefish
530,31.5,26.9,28.2,12.9733,7.095,3,Whitefish
435,23.2,32.9,38.3,8.8786,7.7666,3,Whitefish
984,26.6,29.6,30,10.0375,7.0429,3,Whitefish
400,27.9,32.9,42.4,8.3473,7.942,3,Whitefish
495,32.4,34.9,37.1,10.3201,7.8584,3,Whitefish
514,29.7,27.7,31.7,10.1518,7.1233,3,Whitefish
334,30.4,34.6,29.5,10.0308,7.9028,3,Whitefish
496,28.2,35.3,34.4,9.6803,7.5869,3,Whitefish
312,24.1,28.6,39.9,11.8614,7.3767,3,Whitefish
646,30.6,26.2,39.6,10.6751,7.6051,3,Whitefish
724,30.2,33.8,30.6,11.1398,7.7788,3,Whitefish
597,30.7,36.3,39.5,10.8883,7.0185,3,Whitefish
676,23.5,29.5,32.4,11.2705,7.5148,3,Whitefish
671,26.8,37.5,33.3,10.0813,7.0619,3,Whitefish
407,28.6,28.3,37.2,9.7411,7.1616,3,Whitefish
677,35.9,38.1,38,11.3867,7.2065,3,Whitefish
536,35.3,35,30.1,8.7477,7.2329,3,Whitefish
661,31.9,35.9,35.3,12.3385,7.8973,3,Whitefish
987,23.4,28.9,42.6,8.4195,7.6967,3,Whitefish
629,27,32.7,28.1,12.7331,7.0199,3,Whitefish
462,27.3,26.8,32.6,11.8626,7.224,3,Whitefish
805,23.3,33.8,33.1,11.5025,7.8918,3,Whitefish
664,32.8,37.9,37.8,12.6153,7.4742,3,Whitefish
465,30.4,26.2,35.7,12.1273,7.5332,3,Whitefish
949,26.3,31.2,33.1,8.8052,7.348,3,Whitefish
384,26.6,34.5,30.5,9.008,7.3624,3,Whitefish
761,33,29.3,34.1,10.4602,7.113,3,Whitefish
437,27.9,29.1,40.8,8.7513,7.6776,3,Whitefish
854,37,33.7,38.4,8.9726,7.085,3,Whitefish
377,32.1,35.3,40.5,12.1179,7.1993,3,Whitefish
855,37.6,37.3,36.1,12.9761,7.3837,3,Whitefish
552,27.8,37.4,29.3,11.5534,7.3377,3,Whitefish
701,29.6,26.3,30.4,9.8698,7.9553,3,Whitefish
614,28.3,35.4,41.5,12.1652,7.277,3,Whitefish
389,27.4,34.6,40,8.2248,7.5887,3,Whitefish
566,33.1,32.4,38.6,9.0127,7.1343,3,Whitefish
452,37.6,35.5,41,12.3848,7.4035,3,Whitefish
882,34.5,28.9,42.5,8.3064,7.5977,3,Whitefish
653,27.7,29.8,34,9.0005,7.8874,3,Whitefish
630,27.6,37.7,39.1,10.715,7.4693,3,Whitefish
477,25.4,32.8,28.3,10.9416,7.9863,3,Whitefish
349,29.4,26.3,37.5,10.8047,7.8949,3,Whitefish
313,35.4,34.8,37.3,10.8183,7.7309,3,Whitefish
934,35.4,37.2,37.4,12.5408,7.8234,3,Whitefish
689,30.6,39.6,33.9,12.396,7.7939,3,Whitefish
967,27.6,37.4,31.6,12.7259,7.6306,3,Whitefish
638,35.7,39.6,38.6,11.0961,7.4334,3,Whitefish
757,33.2,29.1,33.1,11.8124,7.0088,3,Whitefish
801,37.4,31.5,39.3,12.2876,7.202,3,Whitefish
351,23.9,36.2,32.1,12.5333,7.2741,3,Whitefish
356,34.9,38.7,34.4,9.0328,7.2429,3,Whitefish
577,26.2,37.3,35.3,10.6572,7.7453,3,Whitefish
586,30.9,35,37.2,12.1686,7.3521,3,Whitefish
613,35.8,33.8,40.9,12.5324,7.7112,3,Whitefish
539,29.7,33.6,39.2,11.5742,7.5601,3,Whitefish
983,27.1,35.8,34.7,10.8768,7.1268,3,Whitefish
692,28.8,26.1,39.4,8.5947,7.5141,3,Whitefish
381,32.4,39,29.2,9.3264,7.7058,3,Whitefish
462,30.8,38.4,34.2,8.0512,7.8155,3,Whitefish
512,34.3,38.1,43.2,9.4724,7.0468,3,Whitefish
834,36.5,36.2,37.5,9.8776,7.8375,3,Whitefish
334,34.6,34.8,37.9,9.7001,7.9912,3,Whitefish
461,27.7,38.7,31.8,12.9364,7.9657,3,Whitefish
334,30.8,29.1,37.5,12.0246,7.5639,3,Whitefish
505,35.2,30.2,39.9,10.9727,7.1979,3,Whitefish
678,25.5,28.3,43.8,9.4966,7.0079,3,Whitefish
530,26.5,31.3,30.8,11.5394,7.3411,3,Whitefish
335,26,31.7,30,9.9625,7.5458,3,Whitefish
371,25.6,30.4,35.7,10.7846,7.2113,3,Whitefish
859,36.3,27.8,43.2,8.2731,7.1993,3,Whitefish
894,28.6,35.7,30,11.1944,7.3747,3,Whitefish
755,34.3,34,41.1,9.2943,7.2589,3,Whitefish
567,28.2,34,39,11.2877,7.17,3,Whitefish
441,32.3,29.2,35.1,12.9325,7.1427,3,Whitefish
307,26.8,31.4,43.6,12.1233,7.4792,3,Whitefish
930,32.5,27,36.1,8.2585,7.5378,3,Whitefish
804,24.4,36.8,29.9,10.898,7.4432,3,Whitefish
955,36.2,33.9,35.8,9.7264,7.0804,3,Whitefish
734,37.2,27.8,38.1,11.8542,7.4134,3,Whitefish
517,34,29,33.4,11.8368,7.0579,3,Whitefish
697,35.9,39.5,40.1,11.2278,7.1745,3,Whitefish
695,30.7,36.5,43,11.404,7.2622,3,Whitefish
932,31.5,39.2,40.1,12.3515,7.3,3,Whitefish
992,34.9,36.7,28.6,9.3238,7.9173,3,Whitefish
324,35,33.8,29.7,11.5059,7.468,3,Whitefish
280,27,32.7,36.9,12.2649,7.7323,3,Whitefish
600,31.9,33.5,29,9.1341,7.82,3,Whitefish
727,37.2,29.4,30.4,9.0741,7.1896,3,Whitefish
916,31.7,36.7,39,11.9039,7.436,3,Whitefish
297,31.8,39.6,38.1,12.9705,7.4098,3,Whitefish
834,31.5,38.1,39.4,11.9327,7.6318,3,Whitefish
704,36.9,34.2,36.5,11.2218,7.8918,3,Whitefish
368,30.8,37.2,35.1,8.8079,7.361,3,Whitefish
358,28.5,35.6,40.4,12.765,7.3689,3,Whitefish
722,23.6,35.4,39,10.0483,7.02,3,Whitefish
693,36.1,31.3,32.2,8.1639,7.9678,3,Whitefish
851,37.4,27.7,37.4,11.6723,7.6756,3,Whitefish
927,24.9,28,36.7,8.5393,7.7053,3,Whitefish
494,34.5,27.7,42.3,11.2113,7.774,3,Whitefish
742,34.3,33.7,38.3,9.3428,7.4337,3,Whitefish
473,37.8,29,39.5,10.1396,7.5161,3,Whitefish
869,26.5,26.7,38.2,12.7976,7.2165,3,Whitefish
790,24,37.2,43.6,9.3157,7.5683,3,Whitefish
332,30.6,38.1,29,8.2811,7.3946,3,Whitefish
282,37,34.3,32.6,9.9332,7.4959,3,Whitefish
453,30.4,39.4,38.6,11.5079,7.6737,3,Whitefish
529,25,39.5,32.5,9.5082,7.8626,3,Whitefish
708,27.3,38.9,32.6,9.9434,7.0917,3,Whitefish
737,27.7,35.4,42.7,8.4544,7.4585,3,Whitefish
902,33.9,26.9,34.1,8.7886,7.8826,3,Whitefish
878,29.7,30.6,36.6,10.3958,7.3038,3,Whitefish
287,34.5,32.2,39.4,8.9097,7.3613,3,Whitefish
802,37,27.5,29.9,12.2091,7.5935,3,Whitefish
704,35.6,36.1,29.9,12.9396,7.416,3,Whitefish
914,36.8,38,32.6,8.7833,7.9338,3,Whitefish
377,31.7,34.4,34.8,11.8454,7.5247,3,Whitefish
538,24.1,29.4,30.7,12.1924,7.0574,3,Whitefish
477,36.2,37.3,39.6,11.8365,7.7536,3,Whitefish
426,30.1,33.8,29.3,8.4619,7.4781,3,Whitefish
986,32.5,27.8,29.8,12.276,7.9071,3,Whitefish
865,33.2,39.4,34.3,11.3207,7.8186,3,Whitefish
300,33.8,26.1,31.2,8.3579,7.3394,3,Whitefish
928,35.7,30.7,38.6,8.6869,7.4261,3,Whitefish
374,32.6,35.9,28.2,9.0918,7.3855,3,Whitefish
635,37,30.3,34.4,9.3848,7.3265,3,Whitefish
706,23.7,29.7,37,9.5332,7.2495,3,Whitefish
399,36.1,35.7,39.1,10.4418,7.5284,3,Whitefish
403,23.8,38.6,38.9,9.1683,7.5804,3,Whitefish
923,25.1,32.2,41.4,11.9403,7.4028,3,Whitefish
589,29.6,32.8,30,8.2194,7.4196,3,Whitefish
456,35.4,36,34.1,9.4845,7.1331,3,Whitefish
916,36.9,39.2,35.6,12.906,7,3,Whitefish
823,37.6,33.2,36.9,12.6355,7.4478,3,Whitefish
535,35.2,35.1,43.6,10.4875,7.1147,3,Whitefish
629,33.5,31.7,32.8,8.3759,7.1056,3,Whitefish
884,34.8,35,38.7,10.1341,7.2228,3,Whitefish
814,37.3,26.5,39.2,11.8319,7.5776,3,Whitefish
651,34.4,38.2,33.8,10.008,7.5281,3,Whitefish
977,32.8,32.8,34.4,11.8273,7.3563,3,Whitefish
782,28.1,27.1,41.5,9.75,7.1494,3,Whitefish
726,23.4,35.8,33.5,12.8662,7.7763,3,Whitefish
391,23.7,29.3,34.5,11.8936,7.4581,3,Whitefish
559,28.2,35.4,36.6,12.7717,7.4028,3,Whitefish
320,25.3,35.5,32.4,12.8585,7.0372,3,Whitefish
549,30.5,38.5,28.4,8.8433,7.1196,3,Whitefish
948,31.6,31.7,32.8,8.7898,7.7414,3,Whitefish
288,34.9,26.1,28.6,10.9413,7.5747,3,Whitefish
717,28.1,36.4,39.3,11.2739,7.0611,3,Whitefish
399,35.4,28.7,40,8.1235,7.2872,3,Whitefish
602,30.6,33.4,29.1,8.6559,7.4979,3,Whitefish
980,37.9,34.5,36,12.0588,7.9897,3,Whitefish
552,25.8,30.9,30.2,9.5633,7.0246,3,Whitefish
435,29.2,34,38.4,8.9841,7.9571,3,Whitefish
754,29.2,36.3,31.3,12.8986,7.5878,3,Whitefish
525,32.5,33.4,30.2,11.6959,7.1963,3,Whitefish
516,24.8,26.4,32.1,11.9914,7.2559,3,Whitefish
966,27.5,26.9,41.2,11.1549,7.0354,3,Whitefish
792,26.4,38.2,32.4,8.5436,7.5478,3,Whitefish
979,25.9,30.7,38.3,11.929,7.5791,3,Whitefish
741,27.2,33.6,42.3,11.1445,7.7808,3,Whitefish
320,26.7,26,31.6,8.9229,7.2917,3,Whitefish
624,34.2,26.9,29.2,8.667,7.2818,3,Whitefish
701,29.5,27.6,29.7,12.4914,7.1215,3,Whitefish
628,36.9,27.4,33.3,9.5161,7.1547,3,Whitefish
962,24.9,37.3,35.8,10.2883,7.3359,3,Whitefish
677,33.5,32.5,36.7,9.176,7.1606,3,Whitefish
573,28.1,32.9,35,9.2888,7.0375,3,Whitefish
657,31.2,38.9,37.7,9.5164,7.3043,3,Whitefish
285,23.2,36.9,30,12.7915,7.5483,3,Whitefish
639,25.2,31.1,39.1,12.1043,7.5094,3,Whitefish
878,32.9,36.8,30.3,8.0833,7.0793,3,Whitefish
722,32.2,35.1,41.7,10.4247,7.2285,3,Whitefish
276,34.8,32.4,33.1,12.4645,7.0491,3,Whitefish
846,29.3,34.2,34.3,12.3478,7.499,3,Whitefish
817,27.8,30.5,41.2,8.9922,7.3564,3,Whitefish
976,33.1,32.5,35.9,8.7033,7.1662,3,Whitefish
628,33.3,28,35.7,8.3734,7.6784,3,Whitefish
824,37.8,34.8,41.1,11.242,7.1485,3,Whitefish
952,34.2,37.9,42.4,11.7114,7.2085,3,Whitefish
956,33.3,30.7,40.4,8.4052,7.8577,3,Whitefish
515,33.1,30.7,36.5,8.9681,7.9383,3,Whitefish
751,25.1,36.6,38.8,11.5925,7.4756,3,Whitefish
455,36.1,35,36,9.1453,7.1655,3,Whitefish
790,33.9,36.5,34.2,12.8175,7.915,3,Whitefish
823,27.3,39,36.3,10.2203,7.9206,3,Whitefish
952,25.2,38,39.9,11.0439,7.1317,3,Whitefish
973,27.9,36.2,42.2,8.5028,7.6818,3,Whitefish
383,34.5,32,41.8,9.4872,7.7463,3,Whitefish
949,33,27.6,41,9.416,7.1302,3,Whitefish
601,31.9,31.6,33.7,12.6214,7.0344,3,Whitefish
645,26.3,34.6,44,11.4006,7.7737,3,Whitefish
869,24.3,38.1,36,9.6421,7.5813,3,Whitefish
664,24.9,30.9,41.4,12.198,7.1342,3,Whitefish
313,34.6,26.9,37.6,10.8776,7.409,3,Whitefish
939,37.8,36.6,29.4,10.9775,7.3351,3,Whitefish
324,35.2,33.8,34.3,8.3914,7.2876,3,Whitefish
426,26,31.2,41.8,9.1753,7.9485,3,Whitefish
821,28.9,29,31.3,8.4669,7.9021,3,Whitefish
529,24.7,32.7,28.1,9.9951,7.3737,3,Whitefish
546,25.1,38.9,42.1,10.806,7.3502,3,Whitefish
824,35.1,32.2,32.3,11.6836,7.6132,3,Whitefish
515,24.6,33.1,34,9.1586,7.7107,3,Whitefish
452,24.7,36.1,41.3,12.1193,7.4856,3,Whitefish
559,28.2,33.5,38.4,8.7833,7.8621,3,Whitefish
684,36.8,28.6,29.3,9.4605,7.5555,3,Whitefish
869,26.9,35.1,39,10.7805,7.535,3,Whitefish
882,23.9,29,30,9.986,7.7583,3,Whitefish
765,32,28.6,33.2,10.0993,7.8002,3,Whitefish
536,30.7,39.7,38,9.6259,7.6447,3,Whitefish
850,37.6,30.9,35.2,11.5451,7.5592,3,Whitefish
965,24.6,32.4,42.8,11.4478,7.0302,3,Whitefish
804,27.5,37.5,38.9,8,7.8052,3,Whitefish
848,26.8,38.4,42.9,9.9132,7.5591,3,Whitefish
924,32.3,36.9,38.9,12.0418,7.2233,3,Whitefish
620,34.9,29.9,40.4,12.5366,7.516,3,Whitefish
757,28.5,28.2,29.2,11.632,7.9559,3,Whitefish
407,35.6,37.1,42.6,12.116,7.9584,3,Whitefish
873,24.3,35.4,40.9,10.7898,7.4383,3,Whitefish
758,35.1,33.5,37.2,12.0567,7.4198,3,Whitefish
331,29.5,38.5,41,11.5439,7.7268,3,Whitefish
436,35.4,35.5,39.1,8.678,7.589,3,Whitefish
643,35.5,38.8,35.3,12.3818,7.822,3,Whitefish
737,26.6,37.7,38,11.2508,7.9224,3,Whitefish
558,23.5,31.7,33.1,10.5028,7.114,3,Whitefish
831,34.6,32.8,30.9,11.7714,7.2345,3,Whitefish
280,35,39.4,34,9.5928,7.3757,3,Whitefish
819,31.6,33.8,35.8,9.3892,7.6589,3,Whitefish
736,28.9,35.1,32,11.9168,7.9391,3,Whitefish
729,35.4,33.3,28.5,11.8913,7.9127,3,Whitefish
580,24.8,30.6,38.6,12.2342,7.2045,3,Whitefish
827,35,29.6,37,11.1096,7.4811,3,Whitefish
458,35,39.7,35,12.5866,7.542,3,Whitefish
597,25.2,32.7,35.2,9.9026,7.5768,3,Whitefish
676,31.3,29.2,42.1,11.3754,7.0107,3,Whitefish
442,37.3,38.2,30.5,11.3157,7.9262,3,Whitefish
839,24.7,28.5,40,12.083,7.6519,3,Whitefish
494,23.6,38.9,40.3,12.0694,7.7153,3,Whitefish
679,28.5,36,39.3,12.5272,7.9954,3,Whitefish
678,24.1,32.3,42.8,12.4982,7.3783,3,Whitefish
692,34.8,32.5,39.2,12.9172,7.3044,3,Whitefish
978,33.7,36.1,30.5,9.9395,7.1304,3,Whitefish
402,35.8,35.9,32.6,12.8675,7.7269,3,Whitefish
605,36.1,35.6,29,8.8003,7.5175,3,Whitefish
522,23.3,28.2,38.9,8.1449,7.9753,3,Whitefish
326,36,38.1,29.9,10.5287,7.6367,3,Whitefish
486,24.3,34,28.5,9.2383,7.2869,3,Whitefish
522,36.6,27.6,37.6,11.3944,7.7438,3,Whitefish
561,30.6,35.8,31.9,9.365,7.6496,3,Whitefish
585,29.4,27,34.8,8.1116,7.8806,3,Whitefish
357,36.4,38.9,29.9,8.7862,7.9949,3,Whitefish
994,31.7,33.8,31.6,9.9911,7.7246,3,Whitefish
483,23.1,32.4,36.7,11.0279,7.7444,3,Whitefish
960,35.3,26.3,34.4,8.1411,7.6623,3,Whitefish
773,30.5,39.6,38,11.6502,7.7562,3,Whitefish
278,35.8,27.2,38.3,11.6929,7.979,3,Whitefish
594,35.4,34.9,32.2,10.4518,7.5174,3,Whitefish
456,32.1,28.2,30.9,9.6778,7.0219,3,Whitefish
999,26.1,32.1,42.5,8.1817,7.2327,3,Whitefish
705,24.9,30.5,31.8,10.6997,7.2753,3,Whitefish
708,26.4,26.2,29,10.6985,7.166,3,Whitefish
638,26.2,27,39.4,12.0667,7.255,3,Whitefish
572,37.2,35.3,28.2,10.1999,7.471,3,Whitefish
970,23.4,39.7,41.6,8.8558,7.8958,3,Whitefish
501,28.1,27,40.4,9.5383,7.1716,3,Whitefish
849,36.5,29.5,32.9,11.2231,7.6247,3,Whitefish
986,35.6,27.2,28.6,10.15,7.5901,3,Whitefish
955,36.8,31.9,34.2,11.397,7.2908,3,Whitefish
586,37.5,31.5,36.8,8.5764,7.6429,3,Whitefish
819,23.7,30.5,36.3,9.2997,7.937,3,Whitefish
271,36.1,29.7,39.7,10.4235,7.2954,3,Whitefish
809,32.3,36.8,28.6,9.6734,7.6132,3,Whitefish
429,36.4,27.3,32.4,11.468,7.5471,3,Whitefish
293,28.6,28.3,32.1,10.4987,7.1719,3,Whitefish
355,25.1,38.5,41.9,11.0223,7.6304,3,Whitefish
279,27.6,28.7,39.4,10.3306,7.1475,3,Whitefish
819,33.4,32.6,41.5,8.5456,7.7827,3,Whitefish
844,36.9,33.1,41.6,12.5667,7.6246,3,Whitefish
740,32.2,31.8,40.1,12.7495,7.5859,3,Whitefish
817,35,31.2,40.3,10.8821,7.841,3,Whitefish
693,30.6,33.7,37.2,10.8611,7.6565,3,Whitefish
761,31.4,27.2,42,10.0573,7.6355,3,Whitefish
974,25.4,35.8,33.3,12.0384,7.3089,3,Whitefish
464,37.9,26.2,28.4,11.1752,7.9013,3,Whitefish
987,33,37.4,41.4,9.3491,7.059,3,Whitefish
949,31.5,39.4,29.7,10.0942,7.2715,3,Whitefish
449,37.8,31.5,40,12.0734,7.0086,3,Whitefish
815,24.5,38,43.3,8.9028,7.2543,3,Whitefish
383,24.5,40,28.5,12.847,7.4136,3,Whitefish
667,27.6,34.9,34.8,12.3161,7.247,3,Whitefish
856,29.2,34.1,29.1,8.1122,7.2521,3,Whitefish
468,34.7,28,32.8,12.2245,7.6281,3,Whitefish
595,23.3,26,34.6,8.322,7.8518,3,Whitefish
726,29.2,30.4,41.8,12.5749,7.8617,3,Whitefish
784,30.9,37.3,35.9,10.887,7.8453,3,Whitefish
277,31.1,27.6,41.3,11.7028,7.0236,3,Whitefish
459,32.5,35.2,39.1,8.5138,7.5896,3,Whitefish
823,23.8,26,33.4,9.6282,7.4042,3,Whitefish
843,24.5,31.7,35.5,12.5649,7.494,3,Whitefish
680,26.4,31.3,43.1,12.8825,7.6525,3,Whitefish
629,26.8,36.2,28.9,11.227,7.4242,3,Whitefish
293,25.8,35.8,28.9,8.2649,7.4896,3,Whitefish
566,36.9,28.2,41.7,10.6199,7.0213,3,Whitefish
862,35,30.3,42.6,8.1133,7.239,3,Whitefish
389,26.9,35,29.3,11.8918,7.579,3,Whitefish
715,37,37.9,35.6,12.3136,7.2587,3,Whitefish
957,36.8,38.3,39.5,9.2948,7.5559,3,Whitefish
885,28.2,33.6,41.2,9.0635,7.8824,3,Whitefish
987,24.6,27,36.9,10.8024,7.7796,3,Whitefish
345,24.7,31.3,42,12.5772,7.9381,3,Whitefish
647,32.3,26.9,34.3,11.5429,7.6297,3,Whitefish
395,29.4,34.5,28.9,8.6261,7.5118,3,Whitefish
800,32.9,34.2,37.5,10.5627,7.2017,3,Whitefish
871,37.8,29.2,40.7,9.1477,7.5417,3,Whitefish
992,28.3,30.4,40.6,11.1084,7.01,3,Whitefish
881,24.8,35.5,39.1,11.6581,7.6619,3,Whitefish
778,29.4,37.9,43.5,12.0145,7.9489,3,Whitefish
308,24,35.4,30.2,11.6375,7.1811,3,Whitefish
425,23.6,29,30.8,9.7253,7.3612,3,Whitefish
903,28.7,26.2,39.7,8.3275,7.6085,3,Whitefish
559,33,26.4,33.4,10.1411,7.583,3,Whitefish
364,28.3,32.9,37,9.7861,7.7518,3,Whitefish
649,34.1,33.3,32.7,10.745,7.4888,3,Whitefish
413,32.6,35.2,42.8,11.8513,7.5177,3,Whitefish
700,37.1,36.3,40.3,12.6811,7.8603,3,Whitefish
310,37.9,36,33.4,10.4819,7.4596,3,Whitefish
659,25.5,31.3,43.1,12.2884,7.7243,3,Whitefish
901,30.8,30.4,29.7,10.7997,7.5063,3,Whitefish
929,29,36.4,34.1,10.9971,7.8156,3,Whitefish
486,27.5,27.4,34.8,12.7955,7.6027,3,Whitefish
673,36.1,34.9,39.8,12.6136,7.3324,3,Whitefish
726,23.5,31.8,40.3,11.1071,7.2759,3,Whitefish
496,29,33.6,40.1,12.327,7.3548,3,Whitefish
333,34.7,28.2,32.5,8.4656,7.4808,3,Whitefish
815,23.3,34.2,33.3,8.7975,7.9036,3,Whitefish
837,25.5,35.7,30.7,8.7848,7.5809,3,Whitefish
404,32.3,27.5,32.6,8.2708,7.9037,3,Whitefish
379,26.7,26.7,42.8,11.2428,7.059,3,Whitefish
630,33.6,39.2,38.4,9.5156,7.0579,3,Whitefish
822,34,31.9,35.2,8.5908,7.2773,3,Whitefish
575,36,29.3,39,11.2523,7.6205,3,Whitefish
608,27.8,37,29.3,11.4197,7.0371,3,Whitefish
632,32.7,30.1,30,9.3918,7.63,3,Whitefish
744,30.8,40,41.3,12.4341,7.9828,3,Whitefish
371,29.7,35.6,41.3,10.8355,7.1843,3,Whitefish
328,32.2,39.7,41,9.3152,7.5595,3,Whitefish
954,35.7,35.9,41.7,10.3517,7.495,3,Whitefish
834,29.1,36.4,37.3,10.7707,7.1619,3,Whitefish
695,26.8,34.1,31.3,11.8469,7.4711,3,Whitefish
369,23.7,34.5,30.3,10.7782,7.2777,3,Whitefish
927,37,39.9,43.7,12.4445,7.8588,3,Whitefish
673,28.9,36.1,33.8,9.391,7.7477,3,Whitefish
285,37.9,37.8,41.9,11.1485,7.773,3,Whitefish
388,28.7,27,29.6,10.8282,7.5172,3,Whitefish
777,25,28.2,33.6,11.9119,7.3764,3,Whitefish
790,34.7,30.7,38.6,9.9621,7.8727,3,Whitefish
